# target_mode=random
# benchmark=rastrigin
target_mode,lora_rank,search_dim,method,seed,is_best,relative_mse,benchmark_value
random,2,80,Random_projection,21020,0,7.8906718376732998e-01,1.0816557514250221e+01
random,2,80,Random_projection,21021,0,8.0697403537824597e-01,1.0338268441867262e+01
random,2,80,Random_projection,21022,0,8.4620374580562419e-01,1.0283092012932334e+01
random,2,80,Random_projection,21023,0,8.0157226912584900e-01,1.0327081176564706e+01
random,2,80,Random_projection,21024,0,7.6808331040616029e-01,1.0537174709584859e+01
random,2,80,Random_projection,21025,0,8.1713364351881845e-01,1.0590630828585557e+01
random,2,80,Random_projection,21026,0,8.2347848439814120e-01,1.0537788905738728e+01
random,2,80,Random_projection,21027,1,7.2469557025783315e-01,1.0542299467382307e+01
random,2,80,Random_projection,21028,0,7.8140693997596056e-01,1.0231528745151358e+01
random,2,80,Random_projection,21029,0,8.3318891279652840e-01,1.1033731444530105e+01
random,2,80,Random_blocking,21000,0,8.1676917775107516e-01,1.0739546041299096e+01
random,2,80,Random_blocking,21001,0,7.6857975521700905e-01,1.0948137976480432e+01
random,2,80,Random_blocking,21002,0,7.8762508762645067e-01,1.0944115720264518e+01
random,2,80,Random_blocking,21003,0,7.6488175235140288e-01,1.0628516103749249e+01
random,2,80,Random_blocking,21004,0,7.9258570805148054e-01,1.0684289195647921e+01
random,2,80,Random_blocking,21005,0,7.9353475065632662e-01,1.0695750570305314e+01
random,2,80,Random_blocking,21006,0,7.5453027848235721e-01,1.1185356628122799e+01
random,2,80,Random_blocking,21007,0,7.3894914225994546e-01,1.1213978021582307e+01
random,2,80,Random_blocking,21008,0,8.4680443601940003e-01,1.1571712933295784e+01
random,2,80,Random_blocking,21009,0,7.9944982379234275e-01,1.0319169485152058e+01
random,2,80,Random_blocking,21010,0,8.1794006705520761e-01,1.0847074100296444e+01
random,2,80,Random_blocking,21011,0,7.9618308734867271e-01,1.0716805041038857e+01
random,2,80,Random_blocking,21012,0,7.6223713847368091e-01,1.0911840442135649e+01
random,2,80,Random_blocking,21013,0,8.5937126277165599e-01,1.0736014446382947e+01
random,2,80,Random_blocking,21014,0,7.9682348793399382e-01,1.0260203712925895e+01
random,2,80,Random_blocking,21015,0,7.6220564277431202e-01,1.0812047250293480e+01
random,2,80,Random_blocking,21016,0,7.3580878257565485e-01,1.0196248962561290e+01
random,2,80,Random_blocking,21017,0,8.0350731787904250e-01,1.0897890756654485e+01
random,2,80,Random_blocking,21018,0,7.5918096951340008e-01,1.0556340900713971e+01
random,2,80,Random_blocking,21019,0,7.7635171219312693e-01,1.0441302532713971e+01
random,2,80,Random_blocking,21020,0,8.1009577673233646e-01,1.0686151762563412e+01
random,2,80,Random_blocking,21021,1,6.9891140037284194e-01,1.0405915755398995e+01
random,2,80,Random_blocking,21022,0,7.9492051302262068e-01,1.0948332052288762e+01
random,2,80,Random_blocking,21023,0,8.2652074376307039e-01,1.0997303799164820e+01
random,2,80,Random_blocking,21024,0,7.8711392255076229e-01,1.0863354379088216e+01
random,2,80,Random_blocking,21025,0,8.1277293117968674e-01,1.0435778421983095e+01
random,2,80,Random_blocking,21026,0,7.8726599107711159e-01,1.0729345394143715e+01
random,2,80,Random_blocking,21027,0,7.6537138628167511e-01,1.0683661780024286e+01
random,2,80,Random_blocking,21028,0,8.0148368929247926e-01,1.1266231865138801e+01
random,2,80,Random_blocking,21029,0,8.2687076789589364e-01,1.0606791158106097e+01
random,4,160,LoRA_SVD,,1,4.7283520437230225e-01,1.0641044228587319e+01
random,4,160,LoRA_LBFGS,4,1,4.7283520437230964e-01,1.0641043807366682e+01
random,4,160,Random_projection,41000,0,6.2656773531399601e-01,1.1363544404824108e+01
random,4,160,Random_projection,41001,0,6.0668720982572177e-01,1.0837118170175355e+01
random,4,160,Random_projection,41002,0,6.0253464006419299e-01,1.0508004985813232e+01
random,4,160,Random_projection,41003,0,6.0359331089735646e-01,1.0416418923821766e+01
random,4,160,Random_projection,41004,0,6.2631303964066132e-01,1.0694402471544501e+01
random,4,160,Random_projection,41005,0,5.4054061704038192e-01,1.1475770736506604e+01
random,4,160,Random_projection,41006,0,6.7609516533493841e-01,1.0598130517329841e+01
random,4,160,Random_projection,41007,0,6.1764754975348835e-01,1.0824332895584574e+01
random,4,160,Random_projection,41008,0,5.1772284854453210e-01,1.0954261714253610e+01
random,4,160,Random_projection,41009,0,6.4635684129781501e-01,1.0956232076245914e+01
random,4,160,Random_projection,41010,0,5.5580294626389670e-01,1.0288554380191313e+01
random,4,160,Random_projection,41011,0,5.5966592391029268e-01,1.0475693563243428e+01
random,4,160,Random_projection,41012,0,5.8220958696157965e-01,1.0944481246877327e+01
random,4,160,Random_projection,41013,0,5.9620906102513960e-01,1.0857958210631963e+01
random,4,160,Random_projection,41014,0,5.7781581443883034e-01,1.0868607887781813e+01
random,4,160,Random_projection,41015,0,6.7139822972709828e-01,1.0373163952927694e+01
random,4,160,Random_projection,41016,1,5.1157847435968040e-01,1.0620521750636433e+01
random,4,160,Random_projection,41017,0,5.4607971210852269e-01,1.0656189120084681e+01
random,4,160,Random_projection,41018,0,6.1984119441029673e-01,1.0822496142785324e+01
random,4,160,Random_projection,41019,0,6.4291250835005342e-01,1.1130025762650693e+01
random,4,160,Random_projection,41020,0,6.1054427374916154e-01,1.0063602000056587e+01
random,4,160,Random_projection,41021,0,6.0599900701472975e-01,1.0689666195165819e+01
random,4,160,Random_projection,41022,0,6.3473318700041570e-01,1.1100508029015270e+01
random,4,160,Random_projection,41023,0,6.5253885945568602e-01,1.0552700548324314e+01
random,4,160,Random_projection,41024,0,6.5366831135484316e-01,1.0466174652574855e+01
random,4,160,Random_projection,41025,0,6.4319195058427336e-01,1.0132034585851647e+01
random,4,160,Random_projection,41026,0,5.9497569664813466e-01,1.0887889390979517e+01
random,4,160,Random_projection,41027,0,6.2234855966413416e-01,1.0628438177165153e+01
random,4,160,Random_projection,41028,0,6.6682695145866089e-01,1.0816008000331696e+01
random,4,160,Random_projection,41029,0,5.4464834031175813e-01,1.0306757337208619e+01
random,4,160,Random_blocking,41000,0,6.1694757874005612e-01,9.5728712558519149e+00
random,4,160,Random_blocking,41001,0,6.5342743428177530e-01,9.5687204860861605e+00
random,4,160,Random_blocking,41002,0,6.0475453793425715e-01,1.0127709773454718e+01
random,4,160,Random_blocking,41003,0,5.8672748558235877e-01,9.9270461751872201e+00
random,4,160,Random_blocking,41004,1,5.6796339916034266e-01,9.8656080051391939e+00
random,4,160,Random_blocking,41005,0,6.2618106207713120e-01,9.9557895830128071e+00
random,4,160,Random_blocking,41006,0,6.1330671722809305e-01,1.0023438202458301e+01
random,4,160,Random_blocking,41007,0,6.1642151109269061e-01,9.3684307206686714e+00
random,4,160,Random_blocking,41008,0,5.9568352302436633e-01,1.0440670679666283e+01
random,4,160,Random_blocking,41009,0,6.2316308383695840e-01,9.1553283286155001e+00
random,4,160,Random_blocking,41010,0,6.3150731048912123e-01,9.7634126200050080e+00
random,4,160,Random_blocking,41011,0,6.4047103692476870e-01,9.5192742820838827e+00
random,4,160,Random_blocking,41012,0,6.2015294443386582e-01,1.0080522986995890e+01
random,4,160,Random_blocking,41013,0,6.8409561877328462e-01,1.0066569438261091e+01
random,4,160,Random_blocking,41014,0,6.3931719658830155e-01,9.1391274227326296e+00
random,4,160,Random_blocking,41015,0,6.1267948671583350e-01,9.7658364452274391e+00
random,4,160,Random_blocking,41016,0,6.4147668215739662e-01,1.0060719054657749e+01
random,4,160,Random_blocking,41017,0,6.3394103204639385e-01,9.5427967407060503e+00
random,4,160,Random_blocking,41018,0,5.8624746084608059e-01,1.0072149801362233e+01
random,4,160,Random_blocking,41019,0,6.4670696957627583e-01,9.5796786648584806e+00
random,4,160,Random_blocking,41020,0,6.4450893536484621e-01,1.0155413194382586e+01
random,4,160,Random_blocking,41021,0,5.9481103814959757e-01,1.0081154549982116e+01
random,4,160,Random_blocking,41022,0,6.4184061088663624e-01,1.0284577956391187e+01
random,4,160,Random_blocking,41023,0,6.3457703252152498e-01,9.9929638162092491e+00
random,4,160,Random_blocking,41024,0,6.0754645487193737e-01,1.0502335268229240e+01
random,4,160,Random_blocking,41025,0,6.3397629145736090e-01,9.9016753254115688e+00
random,4,160,Random_blocking,41026,0,6.1580847839155906e-01,9.9425219221516556e+00
random,4,160,Random_blocking,41027,0,5.7732395921841984e-01,9.6222534714992367e+00
random,4,160,Random_blocking,41028,0,6.7704341619912667e-01,9.1366807630673801e+00
random,4,160,Random_blocking,41029,0,5.8577945971094469e-01,1.0187709769341593e+01
