# target_mode=low_rank
# benchmark=rastrigin
target_mode,lora_rank,search_dim,method,seed,is_best,relative_mse,benchmark_value
low_rank,4,160,LoRA_LBFGS,1,1,2.1975239230099846e-14,4.3787196091216174e-12
low_rank,4,160,Random_projection,41000,0,6.4110265911988285e-01,1.0811179329319458e+01
low_rank,4,160,Random_projection,41001,0,6.5065079820014293e-01,1.0900188144428748e+01
low_rank,4,160,Random_projection,41002,0,5.7820916586860127e-01,1.1038068913061428e+01
low_rank,4,160,Random_projection,41003,0,6.0144762991384670e-01,1.0539271855400655e+01
low_rank,4,160,Random_projection,41004,0,5.8475299867733965e-01,9.7805296034590263e+00
low_rank,4,160,Random_projection,41005,0,6.3055958443976345e-01,1.1138167446601754e+01
low_rank,4,160,Random_projection,41006,0,5.7538247194237901e-01,1.0243875517044655e+01
low_rank,4,160,Random_projection,41007,0,5.6737819697531455e-01,1.0828067641812387e+01
low_rank,4,160,Random_projection,41008,0,5.7092664756912326e-01,1.0402852708776489e+01
low_rank,4,160,Random_projection,41009,0,6.4418431586938907e-01,1.0607509439066138e+01
low_rank,4,160,Random_projection,41010,0,5.5021284149555683e-01,1.0481918135727772e+01
low_rank,4,160,Random_projection,41011,0,6.5316724442565299e-01,1.0470109571133715e+01
low_rank,4,160,Random_projection,41012,0,6.2957561623938119e-01,1.0862852231710892e+01
low_rank,4,160,Random_projection,41013,0,6.4474329891908155e-01,1.0893991080384014e+01
low_rank,4,160,Random_projection,41014,1,5.2598777885990866e-01,1.0166706431675699e+01
low_rank,4,160,Random_projection,41015,0,6.4370976962796622e-01,1.0712482785650741e+01
low_rank,4,160,Random_projection,41016,0,5.9610236361890923e-01,1.0602562571718391e+01
low_rank,4,160,Random_projection,41017,0,5.9836372134280580e-01,1.0491285063589862e+01
low_rank,4,160,Random_projection,41018,0,6.3218136973477945e-01,1.0550281918197097e+01
low_rank,4,160,Random_projection,41019,0,6.3589263272397833e-01,1.0490395897461477e+01
low_rank,4,160,Random_projection,41020,0,6.6084692169320736e-01,1.0295416459457881e+01
low_rank,4,160,Random_projection,41021,0,5.7038877235554897e-01,1.1255288005689968e+01
low_rank,4,160,Random_projection,41022,0,6.6224744179061701e-01,1.1468844871078399e+01
low_rank,4,160,Random_projection,41023,0,5.7432113669645024e-01,1.0446995845345597e+01
low_rank,4,160,Random_projection,41024,0,6.0260051515209423e-01,1.0466333050970746e+01
low_rank,4,160,Random_projection,41025,0,6.2041017566242163e-01,1.0816439427601813e+01
low_rank,4,160,Random_projection,41026,0,5.4643484544961984e-01,1.0701451578166008e+01
low_rank,4,160,Random_projection,41027,0,5.8523130635336962e-01,9.9407397159549635e+00
low_rank,4,160,Random_projection,41028,0,5.9662255973313361e-01,1.0493698831931303e+01
low_rank,4,160,Random_projection,41029,0,5.3659516958379949e-01,1.0390700597944186e+01
low_rank,4,160,Random_blocking,41000,0,7.1799755624815975e-01,9.5677788838007327e+00
low_rank,4,160,Random_blocking,41001,0,6.5789052224906841e-01,9.1971231154446773e+00
low_rank,4,160,Random_blocking,41002,0,6.5969290033931782e-01,9.4579826536673419e+00
low_rank,4,160,Random_blocking,41003,0,7.0644790907886545e-01,1.0450895279658399e+01
low_rank,4,160,Random_blocking,41004,0,6.0933189622898076e-01,9.5837044511064171e+00
low_rank,4,160,Random_blocking,41005,0,5.8291065073719772e-01,9.3433198023222737e+00
low_rank,4,160,Random_blocking,41006,0,6.1894425738152359e-01,9.8883823905072621e+00
low_rank,4,160,Random_blocking,41007,0,6.2426920273159803e-01,9.4592627616904608e+00
low_rank,4,160,Random_blocking,41008,0,6.2227914620428115e-01,9.4497159630263621e+00
low_rank,4,160,Random_blocking,41009,0,6.9465633820716544e-01,9.4882147933218288e+00
low_rank,4,160,Random_blocking,41010,0,6.7015879636290454e-01,9.6010168785255079e+00
low_rank,4,160,Random_blocking,41011,0,6.0838210188695407e-01,9.6234756653427151e+00
low_rank,4,160,Random_blocking,41012,0,6.1522899256126506e-01,1.0004803676328894e+01
low_rank,4,160,Random_blocking,41013,0,6.1511739386654507e-01,9.6409654531163973e+00
low_rank,4,160,Random_blocking,41014,0,6.4554610627604003e-01,9.3279880127937247e+00
low_rank,4,160,Random_blocking,41015,0,6.0446244346789113e-01,9.5738337901199255e+00
low_rank,4,160,Random_blocking,41016,0,6.7141904733772761e-01,9.0632017983781950e+00
low_rank,4,160,Random_blocking,41017,0,6.5741438512906347e-01,9.6975257910765329e+00
low_rank,4,160,Random_blocking,41018,0,6.5888603977371663e-01,1.0786788689316957e+01
low_rank,4,160,Random_blocking,41019,0,6.0035630193579004e-01,1.0212500384782619e+01
low_rank,4,160,Random_blocking,41020,0,6.2103152649733406e-01,9.5702151289852893e+00
low_rank,4,160,Random_blocking,41021,0,6.9062294361565135e-01,1.0056883601303833e+01
low_rank,4,160,Random_blocking,41022,0,6.7573855713059872e-01,1.0044032155305645e+01
low_rank,4,160,Random_blocking,41023,0,6.4775673540256484e-01,9.2749343076121988e+00
low_rank,4,160,Random_blocking,41024,0,6.8611993332388821e-01,9.4765087404577653e+00
low_rank,4,160,Random_blocking,41025,0,6.5440381996498742e-01,9.9705358347504465e+00
low_rank,4,160,Random_blocking,41026,0,6.3105704048476796e-01,9.1971749041684010e+00
low_rank,4,160,Random_blocking,41027,0,6.6742761834868525e-01,1.0298412283946300e+01
low_rank,4,160,Random_blocking,41028,0,6.5569074589100529e-01,9.9154828934048886e+00
low_rank,4,160,Random_blocking,41029,1,5.6763750068484142e-01,9.8846337747461401e+00
